hitClass,exitSpeed,launchAngle,direction,distance,playingLevel
3,42.2685547,14.5274372,-1.58623493,82.974556,1
2,0,0,0,0,1
2,0,0,0,0,1
6,31.4300728,60.51259,42.42178,55.9657669,1
2,37.66299,0.4517528,7.10101843,15.8641605,1
5,37.6277771,45.71821,-2.17840242,92.4498,1
5,24.0555458,29.7222061,12.5114422,47.4612961,1
5,33.71787,35.2931976,9.490481,84.87526,2
2,0,0,0,0,2
1,31.3923187,-16.2151642,-6.20088768,1.68653011,0
5,37.2784157,30.7951241,-9.87849,98.73272,1
4,33.3069038,21.1828022,10.9740782,70.81325,1
3,38.54649,7.4141,-15.98956,45.015358,2
2,0,0,0,0,1
2,0,0,0,0,0
3,42.4936752,9.168754,12.4147463,71.2994461,2
1,32.3575974,-9.231646,-27.1845379,4.89873362,1
4,35.63833,15.790041,-28.8297443,69.01492,1
4,43.2040024,23.6664867,-4.74475431,94.26797,3
2,0,0,0,0,2
1,26.29112,-25.729845,21.4759521,1.53429782,0
3,39.86502,8.517912,-12.5364418,40.9434738,2
5,25.3847275,31.6010227,24.24563,52.0128555,1
2,36.0447922,0.6387816,0.963233352,16.2315941,1
5,26.3516426,32.1576,17.1824932,50.2786064,2
2,0,0,0,0,2
2,0,0,0,0,0
3,37.3731041,6.73968,30.2178173,25.25562,1
2,0,0,0,0,1
2,0,0,0,0,1
2,0,0,0,0,2
4,38.4633827,22.2669086,36.2649078,68.00381,2
2,0,0,0,0,0
3,33.9967232,13.7702122,10.9835768,39.96464,1
2,0,0,0,0,2
2,0,0,0,0,3
2,42.6779747,3.90668225,22.5182838,21.8875313,1
2,0,0,0,0,2
4,27.47259,16.2113152,21.3667469,37.4429054,0
4,33.3320541,23.50427,34.0301361,61.9429626,2
2,0,0,0,0,2
2,36.81000137,3.170000076,-28.90999985,25.70999908,1
2,28.3547726,3.11868453,20.4975834,14.39554,1
5,16.89291,43.5720825,34.57139,27.5980072,3
5,25.114687,33.8881569,7.330464,52.0655823,0
2,0,0,0,0,1
4,22.29316,19.9046116,-3.65430784,34.655632,3
2,44.806694,3.62650943,19.4600143,31.5742435,3
3,38.90053,8.48405552,24.8719673,36.8543663,2
4,37.8092651,18.9751987,-3.13110876,85.53159,1
2,0,0,0,0,3
2,0,0,0,0,3
5,20.6878986,49.8978271,56.795414,36.69607,1
5,40.3552475,26.0753078,-9.466763,108.62571,3
3,35.4398,11.0602083,7.166529,42.8283157,0
2,35.0394745,3.842099,-12.906249,22.72451,2
6,18.3399315,66.14703,-16.7932034,20.8231068,0
1,38.93000031,-0.389999986,34.13000107,13.31000042,2
3,43.8607025,13.2376776,-10.2095995,85.3311,2
1,32.05301,-5.08240271,-31.29974,5.19968176,2
2,0,0,0,0,2
2,0,0,0,0,1
1,25.3691158,-25.084753,45.57447,1.64338136,3
3,34.12068,10.358531,-19.1865387,39.3874779,1
4,37.7674942,15.0354624,21.4797173,69.48866,1
3,39.5270424,14.409874,1.96326673,71.16852,1
2,31.9352455,3.32795262,6.669755,16.38115,0
4,38.26946,22.01809,6.427109,91.9914246,1
3,33.9261322,9.617559,-6.55310059,31.86728,1
2,0,0,0,0,1
4,40.7411079,20.2723064,14.5219231,96.00161,3
1,38.02377,-9.334745,-29.8445377,3.93514657,1
5,32.704586,30.667244,-11.9651184,73.1856155,1
3,33.0238075,6.053329,-27.5826168,27.7079411,1
2,0,0,0,0,2
5,22.0227642,31.369688,13.073185,38.6280746,0
1,39.1902428,-10.1522465,-2.04193354,4.027061,3
4,22.14855,20.97457,15.2677746,30.0487251,2
4,42.77128,19.965601,20.3820515,99.2550659,3
2,0,0,0,0,2
3,42.306572,12.777832,-17.5960865,56.8642464,2
4,39.95294,15.05785,-10.6712952,71.05952,2
1,38.1445732,-6.682098,22.5815315,2.98009157,1
4,31.6142216,18.34111,8.019822,60.03415,1
4,36.0007629,18.0483284,0.5748999,79.1510849,1
3,39.92633,10.5267363,13.3443317,59.319912,1
5,27.66517,32.078476,6.94750357,57.3033,0
3,31.1863956,9.796322,-1.83439672,30.5648937,1
5,41.1473732,39.32736,-0.9589799,108.567833,2
4,18.54293,17.2228718,-11.94615,17.0568428,0
4,43.9055443,19.8424,6.84189653,114.107384,3
1,42.7633972,-0.875268757,-2.864428,14.9904308,2
4,34.16807,20.1369762,4.268951,71.540535,1
6,30.5820847,56.2331276,-15.194171,55.16971,2
1,40.87754,-1.96577036,24.7875328,13.750988,1
3,23.68007,14.9992466,37.82207,27.6238232,1
3,34.26767,8.331215,-0.112960964,40.6485863,3
1,28.7483234,-12.4002457,-12.6730776,2.54309177,0
5,29.80641,33.8743629,12.9627037,69.5842361,1
2,0,0,0,0,1
5,28.3977966,48.02665,11.7726812,60.5484772,1
1,37.6737938,-3.03555584,-7.53330755,6.560791,2
2,35.77486,5.24603653,3.29462743,29.6775818,1
4,40.4980965,22.1094952,42.1784821,88.2214,2
3,20.54254,9.132895,11.5580816,16.0362587,0
5,42.63607,27.7524166,11.0218687,111.28186,1
2,0,0,0,0,3
6,16.106575,52.22804,-46.6483955,23.27052,0
5,39.24317,33.17396,-24.1980953,109.852081,2
4,34.72518,22.532999,-4.61602163,61.6305046,1
4,27.4125175,22.2209625,-6.30257368,45.7749023,0
4,30.6925354,23.70096,2.46991014,67.85223,0
2,19.25621,5.00027275,20.6694641,10.1574211,0
3,21.3517284,6.500941,-25.2025967,13.5429678,0
3,31.67048,11.0355444,-16.6495419,40.2675133,1
4,37.31824,20.5839882,7.71378756,84.76307,1
3,33.8311729,6.836404,24.12841,33.8798981,2
5,39.86999893,41.81000137,3.49000001,96.08999634,3
2,0,0,0,0,1
3,27.7411156,13.89921,20.1553421,31.32619,0
4,22.296236,20.765398,-26.00878,33.09569,0
4,31.2178,22.9030666,6.990337,65.1195755,1
2,0,0,0,0,0
2,0,0,0,0,1
5,31.1078854,39.66332,-1.56639683,65.67723,2
4,44.59966,15.4745388,3.85824823,85.90988,3
5,38.9034042,38.7014046,-18.71013,101.016792,2
6,31.9440632,50.2268639,29.7490253,67.69853,0
4,26.0530949,15.2720537,18.1758289,32.6476135,0
4,30.70608,21.3697,-14.3253765,59.96325,3
2,0,0,0,0,2
4,27.46472,16.5681057,-6.04569054,45.66144,1
1,38.0483055,-1.64620519,32.10593,10.6313553,0
3,32.5525665,10.3902082,-25.2615719,37.0950241,1
2,33.2402649,0.07773049,-28.859417,13.0523605,0
1,34.5183,-20.9437256,-5.93176365,1.66497,1
1,37.436512,-35.81529,36.3483963,0.7619456,3
2,0,0,0,0,0
2,0,0,0,0,1
5,28.34427,26.8703918,-4.04071856,61.61483,1
2,0,0,0,0,2
3,39.7162857,10.5934944,4.263304,49.00806,3
1,21.7866669,-9.573085,-22.7191811,3.24844742,0
6,19.0573368,77.97485,-79.3643,12.7751436,0
2,37.2585068,5.52301741,1.30308449,37.9988747,1
3,31.1602,8.071126,0.02123983,31.8053761,1
2,0,0,0,0,0
4,36.4188766,18.9799538,-23.0165157,68.31433,1
2,0,0,0,0,0
5,37.059948,24.7141914,18.4330444,88.66079,2
3,38.6839676,14.2135344,-2.87781572,73.5664749,3
2,34.3264,5.606388,-9.01543,30.1283245,3
2,0,0,0,0,0
3,34.1733322,10.0508337,18.3043633,33.34373,2
3,43.93215,10.89751,22.7883282,43.90051,3
4,33.14936,16.5140743,-12.4555626,55.1896,0
2,0,0,0,0,0
4,27.46646,15.6309423,-28.6704159,37.46479,2
2,0,0,0,0,2
2,0,0,0,0,2
4,23.8752155,17.81156,-6.26817036,35.96448,0
2,0,0,0,0,3
2,0,0,0,0,1
3,41.0795631,13.7788353,-36.2526665,68.76813,3
1,20.2072067,-3.74427462,18.4830875,6.566777,1
5,36.7502022,26.92258,7.02701,79.85657,2
2,36.0672951,5.32466459,-15.4473267,27.5562515,2
2,0,0,0,0,2
3,33.3179665,12.2168083,3.02006078,47.61869,1
4,42.3397865,17.2156773,15.2551346,89.4483261,1
5,29.329628,27.9194717,-6.95499229,48.64536,1
5,31.3585033,34.3887863,18.135603,69.90306,1
3,19.9141,6.79948425,9.003268,13.0429583,2
4,25.2162876,18.9895515,33.8397141,33.729805,0
2,25.44799,0.580552757,12.974369,10.6104288,0
2,0,0,0,0,1
2,0,0,0,0,1
5,30.8862152,30.9306164,-10.5891876,66.3677139,0
2,0,0,0,0,0
4,37.5061264,22.2692776,9.452073,83.18806,2
1,27.1748867,-39.47422,43.144268,1.11261237,1
2,0,0,0,0,0
3,40.85569,7.06272268,-2.47094083,45.3663025,2
3,34.2712364,14.1815262,0.200061917,51.2953148,1
3,33.49675,11.2774534,-8.267224,37.79243,0
2,32.7375259,3.80998731,-4.87555647,19.4448128,1
1,25.5937653,-10.36562,11.2851362,2.38318443,0
1,30.1688061,-12.177454,47.35432,4.4271636,2
1,27.1217575,-6.893859,12.3146524,4.24734735,0
2,0,0,0,0,0
5,40.0980835,28.03744,-17.6512413,90.36459,3
2,0,0,0,0,3
4,32.3762131,19.4969215,-13.4347219,57.88069,1
2,0,0,0,0,2
3,36.6836548,11.9852791,-5.23823643,41.2395935,3
5,37.7643433,41.8737068,3.96615076,98.40328,2
2,0,0,0,0,0
5,29.2472286,34.2962837,23.52413,67.17568,1
3,26.8131218,9.180804,-15.696785,27.0803471,0
4,39.74606,18.6826458,0.158789068,88.7748947,1
2,0,0,0,0,1
5,30.3338451,49.50276,32.801342,62.88552,3
1,32.06783,-10.4251413,34.58283,3.187746,0
2,0,0,0,0,0
2,30.9967251,5.032302,-7.363952,19.5347061,1
5,31.8217831,24.59137,-3.93854642,73.26128,1
2,0,0,0,0,0
5,30.884388,36.95572,-0.472778171,66.59082,1
2,42.7290154,5.342783,10.6409845,31.5532722,1
5,24.27521,29.8489,-9.31808,48.5214424,0
2,0,0,0,0,1
4,22.5711174,15.9853745,-0.8272088,30.2769012,0
2,0,0,0,0,3
2,36.93053,1.65476084,-14.644063,18.200964,2
2,0,0,0,0,3
4,43.3902054,15.9746323,0.690539539,77.25537,0
2,26.44134,4.269848,43.5637245,17.489151,2
2,0,0,0,0,1
3,33.48324,13.154253,4.406697,52.7899361,1
3,32.10866,13.4185715,7.86794138,48.11615,1
2,0,0,0,0,3
5,29.51411,28.4315453,-14.7237959,67.59996,0
2,34.7474174,2.06695175,4.06630754,14.8199511,2
2,0,0,0,0,1
2,33.6280479,5.13611031,0.795393467,29.2290249,1
4,29.6560764,19.6630459,-36.33181,46.5835,1
2,0,0,0,0,1
5,23.19000053,28.37999916,-15.85999966,39.20999908,0
2,0,0,0,0,2
1,24.7634964,-8.170997,-1.65751779,4.995109,1
2,0,0,0,0,0
2,0,0,0,0,2
2,29.454874,4.90351248,5.958792,22.1925888,0
3,19.21708,13.6008024,12.3315039,17.767437,0
2,37.5614548,3.63665843,2.18097639,24.6877213,1
3,18.3262634,14.80579,3.007924,19.3452358,0
6,22.9730835,51.6808777,11.8423853,41.1006355,1
5,25.5832615,25.49809,7.57394457,50.4968529,0
1,36.56552,-4.03294754,37.3054428,7.67489243,1
2,0,0,0,0,1
3,36.91665,12.3908024,0.5956357,60.68473,1
5,40.886116,26.20675,1.06993806,102.53228,2
4,23.5069981,22.91738,23.8394451,40.73466,3
2,0,0,0,0,1
4,21.9101334,23.8406353,-2.07172012,36.42383,0
2,0,0,0,0,1
5,30.4610481,41.866127,-46.54479,71.81298,2
5,19.8499622,24.1336613,2.26362848,31.0983028,0
1,34.40000153,-15.90999985,21.11000061,2.549999952,1
2,0,0,0,0,1
5,37.25835,29.7924957,-13.8034973,96.63601,2
4,37.38609,15.1551533,31.050909,48.9454079,3
1,24.46519,-6.87454176,-12.9526157,4.713277,1
3,38.7002068,11.9073324,29.68397,46.1953239,3
4,25.179369,16.3150959,-13.7356339,31.0566883,0
5,39.235878,26.3494263,-1.2830162,95.44004,3
1,18.1997662,-23.0864277,3.03227448,1.21630812,0
3,26.2021751,9.13245,4.8663106,27.0693321,0
1,16.374527,-25.6942654,8.747354,1.53933847,1
3,34.04609,8.994042,4.38245,36.585804,1
2,0,0,0,0,1
2,0,0,0,0,2
2,0,0,0,0,1
4,40.33000183,17.80999947,30.37000084,80.23000336,1
5,26.4987812,28.794281,10.940712,49.9207764,0
3,39.9512062,8.465964,18.3714924,37.1677132,1
2,0,0,0,0,2
1,32.29471,-1.85562885,19.5089455,8.301835,0
2,0,0,0,0,0
3,38.6654358,10.9152975,16.2719574,45.3743668,1
2,36.1211624,2.55508232,4.26314831,17.399992,1
2,0,0,0,0,1
4,40.2727852,18.280798,-2.94584227,96.45602,2
2,0,0,0,0,0
5,40.8616638,28.6720943,18.9279976,115.6334,1
3,31.7342129,14.1006956,-1.14163458,54.3560524,0
2,0,0,0,0,1
2,34.30021,4.63575459,-7.705826,27.221283,1
3,30.3990021,12.6908045,3.12628913,42.3961754,1
2,0,0,0,0,3
2,32.4876671,5.932904,-0.460942864,21.8248024,2
5,40.49651,25.8905182,0.489799172,108.625572,1
2,0,0,0,0,2
2,0,0,0,0,2
2,0,0,0,0,1
4,26.6694374,17.8797073,-3.543206,41.88288,3
4,32.395237,15.2189589,-7.5177803,63.0270424,2
2,0,0,0,0,1
5,41.0412178,30.5354614,-4.94246435,110.033882,1
1,32.4734268,-6.437184,-10.1069613,6.04043436,1
5,16.1635265,24.5150738,-1.09341109,18.7968063,0
6,24.86035,74.97387,91.84806,21.8613529,2
4,36.7197647,20.6469765,-0.341452777,87.10832,1
3,34.82606,11.5235758,-5.505897,43.8717537,1
2,0,0,0,0,2
2,0,0,0,0,1
2,0,0,0,0,2
2,0,0,0,0,1
1,24.112957,-21.182951,17.9253845,1.5688076,0
5,39.8787346,28.2150269,-2.04075336,102.054375,1
5,25.33442,33.470932,-37.9222755,53.5642967,1
4,17.7140331,16.2418537,76.3005447,17.880579,0
2,0,0,0,0,1
1,34.5975342,-4.560419,1.81003082,7.090796,1
5,37.46957,26.1150227,-29.3041153,81.29945,1
5,28.15999985,37.59000015,-14.34000015,62.84999847,0
3,40.3548,12.7281332,-21.2841549,53.88029,2
3,28.42226,7.95391941,18.43188,25.8132057,1
2,0,0,0,0,1
5,36.5511131,29.18893,1.09310377,89.5772552,1
4,30.9024811,15.7571211,3.27922463,37.7367363,1
2,0,0,0,0,2
2,0,0,0,0,3
4,39.29000092,17.32999992,-8.880000114,76.94999695,1
2,0,0,0,0,2
5,33.87822,27.0761433,8.6354,81.4114761,1
2,0,0,0,0,1
5,36.5748024,25.7186432,8.338556,83.37147,1
1,35.33135,-6.824675,3.96109152,6.315417,1
5,32.307003,26.8277817,35.2635155,60.53066,1
1,36.59189,-3.32019472,-0.7831894,7.38439131,0
4,42.7966347,18.4609451,-2.61209941,94.96242,2
4,46.0676346,22.5701389,-34.26125,110.220367,3
2,0,0,0,0,1
2,0,0,0,0,3
2,0,0,0,0,0
4,41.0604172,15.8268108,-21.2507172,84.70659,3
1,40.7319031,-8.51833,-4.310342,4.997625,3
5,36.8904762,25.21515,-15.4159632,73.30312,2
2,23.9798222,3.62101531,5.740209,13.238759,0
2,0,0,0,0,1
1,23.2566586,-5.38794,4.737895,4.380342,0
2,0,0,0,0,0
4,40.0158,22.7228565,5.227113,99.04459,1
3,38.781,13.2128239,-20.8028641,63.3745728,1
3,39.6049042,8.86894,-31.5586567,52.6798439,1
1,20.5266762,-4.629003,17.3187275,6.003164,0
3,37.4938469,13.4272079,17.5302238,71.03796,1
2,0,0,0,0,1
2,42.38984,5.175574,-4.527902,37.66843,3
3,24.5363026,14.3600454,-4.414167,30.9876137,0
4,36.8489037,15.1620913,10.8593645,55.9234161,2
2,0,0,0,0,1
2,0,0,0,0,1
5,36.803,36.9416,3.88840675,88.23771,2
2,0,0,0,0,2
2,0,0,0,0,0
1,30.4470444,-1.70609987,-0.7890548,9.868404,1
1,33.7422943,-0.6389514,23.1732788,9.080108,1
4,21.3866577,22.0835438,-20.4739723,32.6135445,0
4,30.0461369,17.7538013,1.23490644,52.23575,1
2,0,0,0,0,0
3,24.76314,7.244555,-3.32718015,17.95995,0
3,28.61108,9.502194,30.314703,24.1478329,0
2,38.0397148,4.600471,-16.2862682,25.1002846,1
2,0,0,0,0,1
3,40.4800568,8.060168,-20.18888,42.21323,2
2,0,0,0,0,3
2,0,0,0,0,3
4,20.60756,19.0155048,-5.405943,28.7958813,1
4,31.3016243,23.0265427,-0.4624926,69.3205643,1
2,26.2829018,4.15410376,11.170722,14.0563669,0
4,42.2056923,20.47344,3.82125449,102.564613,2
1,25.0794182,-3.26786757,12.0273542,5.358761,0
2,28.1995316,0.686817169,20.5978241,9.267758,0
4,35.0807533,22.62203,-25.261694,84.93078,2
2,0,0,0,0,1
2,41.02701,1.664821,28.7553711,17.88911,2
2,0,0,0,0,3
1,17.5549316,-57.94534,-37.92758,0.6578097,1
3,34.4877625,9.640144,-29.1241245,36.91343,2
3,40.5179253,9.667937,2.11444259,39.46226,2
3,30.1138611,14.8789673,3.595933,45.7762756,1
5,35.23908,25.8121223,6.321306,83.98965,0
6,17.5269356,73.28139,-140.704971,6.160103,0
5,30.546114,31.8936367,-2.78832054,74.2588,1
1,35.40198,-4.132183,-22.8222427,6.28310871,1
2,0,0,0,0,1
4,26.0671043,17.4789848,-2.19058418,40.8113441,0
1,15.7893076,-6.109584,-5.77619267,4.34931231,0
4,33.25175,18.90608,-4.2329545,61.4162445,1
3,29.2259827,13.5457411,-15.0517416,51.31469,0
2,0,0,0,0,2
5,33.9621773,24.5576439,1.81896257,81.5884247,0
4,42.08346,18.1469784,-7.341303,89.30332,2
2,0,0,0,0,2
4,31.95005,20.721426,-1.89328361,61.6453667,1
1,36.4529381,-10.7878494,24.7005157,3.47858453,2
5,35.13137,37.9048767,22.67505,85.4453049,2
2,0,0,0,0,1
4,30.1590366,20.6482525,26.713789,53.9353828,1
1,33.8852348,-0.959301353,16.9728832,7.68628645,2
2,0,0,0,0,1
2,36.54872,2.00073838,47.534626,15.9618645,1
5,37.9540443,48.00531,27.1256237,82.01649,3
1,38.352066,-7.47435951,27.0037613,3.32926059,2
2,0,0,0,0,1
5,29.8733711,28.50098,-14.4325981,57.5783653,1
3,36.3325462,12.6898661,11.2461557,55.67234,3
4,18.99522,19.7500324,-10.7719259,26.2362881,0
3,26.62093,9.475545,0.157032236,26.1053276,1
3,41.62878,6.273137,10.2478476,54.70871,1
3,27.1481819,9.741491,4.80556,30.14037,1
5,17.4037724,41.0817757,-50.7671967,29.5898418,1
4,43.3006172,16.5453587,-7.16832256,103.568146,2
1,22.0212631,-41.95701,140.278976,4.84262037,1
3,34.78546,14.56661,-1.9924587,49.22044,2
2,0,0,0,0,3
5,30.3128052,27.9158955,-16.9585629,68.70413,1
2,0,0,0,0,1
1,21.3929844,-2.40902352,-20.2180557,9.790677,2
5,33.6539879,24.8992538,-1.38575625,71.97967,2
5,31.40687,26.7756138,10.6197462,61.8466,1
1,31.5828381,-0.3975416,2.53973937,11.2940969,0
5,45.4696465,28.089632,-0.048245255,126.182632,2
2,0,0,0,0,1
1,35.49152,-3.00340986,40.2825775,9.74236,2
2,0,0,0,0,2
1,37.6384277,-22.8269272,22.72037,1.67027044,1
3,34.1698456,6.820997,-13.388628,43.8167038,0
2,0,0,0,0,3
3,23.234129,11.736105,-5.66271,25.631424,0
2,29.59711,3.950901,14.6232748,19.34707,0
2,30.5077133,0.603358746,27.43837,10.9665546,1
4,31.7652874,19.993784,-5.70786238,57.744854,1
2,0,0,0,0,1
2,0,0,0,0,1
5,24.7179165,26.1547546,-4.56417,48.7792473,1
5,30.7678928,25.778532,15.9057035,70.74564,1
3,39.3408,6.475218,-28.1248035,29.5639343,2
6,25.4347668,59.5090141,-39.9979324,44.7966156,1
4,35.7659836,22.8174667,8.0642,85.66883,1
4,39.783886,22.32285,-13.5714111,91.02633,3
2,0,0,0,0,2
3,31.8102779,9.061237,-7.24869633,31.5525856,1
4,33.105957,17.6369934,5.718144,56.252243,2
5,30.8873863,27.59755,28.337759,69.53613,1
2,0,0,0,0,2
5,35.9322472,38.75537,13.6743889,86.54895,1
5,38.7491379,34.2671127,0.172232583,104.288261,3
2,0,0,0,0,1
2,0,0,0,0,1
3,34.91969,7.444187,-19.8007,26.0620251,1
2,28.52000046,0.150000006,4.099999905,11.60999966,3
2,0,0,0,0,3
1,23.2096272,-30.777,21.3625641,0.7633331,0
2,0,0,0,0,1
2,0,0,0,0,0
5,39.0431,32.6791573,-11.68181,104.38253,2
1,22.3850021,-7.045404,-3.57587051,4.646668,1
1,27.3055859,-7.0547595,10.7988949,5.28367662,0
4,24.5257,15.0647316,2.48125887,31.42052,0
1,25.3914547,-32.795578,0.9741793,0.8454512,0
2,0,0,0,0,1
2,0,0,0,0,1
1,35.3928223,-4.33037138,27.0989933,5.67116165,2
2,0,0,0,0,3
2,0,0,0,0,2
2,0,0,0,0,2
2,0,0,0,0,2
3,41.0457764,11.2792721,-3.99457645,64.14461,2
4,33.31642,18.15496,6.212407,60.30771,1
2,0,0,0,0,1
1,23.9666653,-37.2131577,36.128067,0.93368727,1
3,25.4595833,12.0158358,-21.0407124,22.9088478,0
3,32.995163,8.374744,6.095083,37.49564,1
2,0,0,0,0,1
2,0,0,0,0,1
2,0,0,0,0,2
2,41.092247,5.51216745,-6.62039757,31.11704,2
2,0,0,0,0,1
2,0,0,0,0,0
5,23.6556816,34.5648842,-67.37177,49.269577,1
2,39.65514,2.61492515,3.63914871,20.8333435,2
5,35.4025269,28.4582024,-13.7898054,88.02564,3
1,19.2708588,-18.4734459,0.889664,1.883509,0
3,38.4309578,8.29902649,12.5567007,35.01838,2
2,26.1879654,2.05129123,-12.8539124,13.3001041,0
2,34.93646,1.44068217,18.4458237,15.7352028,1
6,32.8353271,52.912262,-0.362691075,70.7226,1
5,38.1471634,25.8561516,18.54339,81.26244,3
3,41.1468239,10.3539534,13.3487749,57.16331,0
4,22.0639648,15.561306,0.07138442,25.5985737,0
2,38.1074829,3.177471,6.464028,19.1854916,1
1,41.80836,-6.299007,15.4900351,5.62018442,3
2,36.43345,0.316142172,23.00333,12.855547,0
2,0,0,0,0,3
2,0,0,0,0,0
5,34.5186577,29.9244938,5.387969,75.59206,1
2,33.8338547,2.759502,17.9611378,21.83395,1
2,0,0,0,0,0
3,34.76142,14.5407314,0.627789438,60.55163,1
3,34.2567177,10.5845919,-7.302139,40.6598167,2
4,33.1861572,16.92253,-30.3092728,54.5633125,3
3,34.94002,14.7949791,3.329977,56.62443,3
3,30.1949482,13.154,-43.2515869,38.0987854,1
2,0,0,0,0,1
1,15.5894547,-9.166418,9.23693752,3.53324485,2
2,0,0,0,0,1
4,32.69985,19.9940987,32.9655342,50.5122566,1
2,0,0,0,0,2
2,0,0,0,0,2
2,0,0,0,0,1
1,26.2957439,-3.641175,-1.631543,7.04501057,3
4,39.31799,19.1768169,-23.50382,74.0666962,1
3,24.52581,13.41437,1.077951,25.24826,3
3,33.71726,11.4115725,11.68412,38.9554634,1
4,32.15876,15.7466793,6.765973,45.0602074,1
5,35.32517,24.8061676,-4.36257458,87.3459244,2
1,22.8970661,-3.31674957,44.241272,5.20742226,1
5,36.4959068,41.6647949,1.07451081,86.50325,2
1,21.4828739,-9.684272,30.82636,3.23692536,0
1,25.2756939,-8.451176,41.61335,4.56011724,1
5,37.5537262,28.1046467,18.2001781,97.7879257,2
1,25.05583,-12.2112751,-3.69951868,4.41899347,3
2,36.76607,3.66890049,6.31245136,23.47112,1
4,24.78474,22.1348553,7.834155,44.8862572,0
3,28.989397,11.4655952,7.394678,30.0235634,1
5,30.5219021,38.18235,-8.95124,67.8205948,0
2,0,0,0,0,2
4,36.59194,20.6487827,24.7748642,70.19085,1
1,37.5211525,-1.67615986,3.292519,9.188357,2
1,34.41561,-17.1036816,3.74666858,1.98413467,1
5,31.108408,28.74555,4.96062851,75.29715,1
5,30.1391487,26.95368,-5.89683676,69.6667252,1
5,21.5412827,47.86557,6.62309,39.3615761,0
3,39.01897,12.029336,23.497961,43.2807159,2
5,40.05535,24.4905243,23.7126656,95.2015839,2
2,44.15923,3.55939579,-6.29478645,25.4895916,1
5,25.2463131,30.8896656,-6.57300234,49.70651,0
2,0,0,0,0,3
5,27.7301311,28.7617741,14.1218719,59.4981461,0
1,32.44232,-15.7806263,23.76229,1.83044422,1
1,39.1543655,-5.468244,14.8292608,7.36693764,2
5,32.6829033,32.3418465,21.9612255,70.8842,3
4,33.137,23.5094433,39.7337456,70.2593155,3
2,44.5377731,3.067662,5.519416,27.016449,3
5,30.6918621,39.1253166,-41.31266,73.08744,1
4,35.1737633,16.5722332,12.3503914,60.0559,0
3,34.68847,10.4208317,1.10263014,33.5226936,1
3,38.31354,10.1073771,0.632814467,60.64404,1
2,0,0,0,0,2
5,15.1153135,33.80596,12.3009386,21.7403374,0
2,0,0,0,0,3
2,0,0,0,0,3
3,35.8436661,14.5430708,-34.2225075,41.6575775,1
2,0,0,0,0,2
4,37.37134,17.5685978,-16.9944782,77.39284,2
5,31.12708,33.0084763,-16.000227,71.8203049,0
2,0,0,0,0,1
5,35.1163445,32.8875771,-28.5198841,91.6671143,2
2,0,0,0,0,2
3,40.6684647,7.799538,25.50771,40.12959,2
5,33.4455948,34.15232,4.15034,83.51016,0
1,37.18000031,-8.770000458,15.56999969,4.389999866,3
4,31.2432289,17.0106373,-1.06419325,57.06462,0
1,26.1525364,-0.8795374,8.216288,7.230869,0
5,33.01385,37.7351151,9.630445,75.34429,1
2,0,0,0,0,3
4,38.50999832,18.85000038,42.72999954,86.13999939,2
2,0,0,0,0,2
3,41.8052063,7.632118,3.393224,40.4782372,3
3,37.6685371,14.3433943,-13.8882465,52.1547165,3
4,25.5455456,17.7878742,-3.93577027,39.37649,0
4,36.8559837,20.193861,-13.0746956,67.8874054,2
1,32.2418137,-18.81139,-2.9588623,2.333724,1
2,0,0,0,0,1
2,0,0,0,0,0
5,36.7354965,25.4961243,5.711094,93.66261,1
3,36.4003372,6.743045,-3.3358748,30.64781,1
3,42.04571,9.91003,13.6419077,53.1565933,2
3,39.88914,13.25419,9.685257,65.27055,2
2,36.05957,5.490832,19.0185032,25.8164787,1
4,41.1146049,19.6563663,-21.743351,84.86228,3
1,31.7843685,-5.752267,19.1507454,5.907811,1
2,0,0,0,0,2
3,41.71491,7.2520175,-0.6736981,48.8859177,2
5,32.45638,31.4736633,20.3422489,77.1142654,0
2,0,0,0,0,2
5,36.0720558,31.88745,-23.7915249,91.3505554,1
4,29.8532753,21.7685356,2.61206269,65.1274,3
1,39.5061,-2.51394248,12.2942972,8.891657,2
2,35.3525963,4.553513,2.66455221,26.85472,1
4,40.26694,21.1151066,0.701649249,101.76339,1
1,44.7692032,-9.046915,2.15773559,3.04937887,3
1,32.7134666,-24.51183,23.8425255,1.831471,1
2,0,0,0,0,1
5,33.2655029,33.0297356,-14.9838486,80.07599,0
3,32.92234,14.7562037,-41.2457237,41.2118149,2
2,0,0,0,0,1
1,50.39615,-2.046219,0.930655658,15.6439667,0
2,0,0,0,0,2
2,39.806942,4.33163,29.085865,22.2718563,2
4,37.5266228,15.9069662,18.2944412,69.77657,1
2,36.70938,1.33867025,36.0994949,16.6994934,2
5,33.57859,39.2217445,7.986866,82.66618,1
4,40.3449554,20.2901268,14.0862179,97.30314,2
2,40.71532,5.3969903,-6.77062368,29.8839817,1
5,31.56449,31.9660721,-13.801383,75.57362,1
3,26.56742,11.5378647,-7.929119,27.3057823,0
1,34.7882729,-4.96794,18.761219,5.326368,3
3,42.26938,6.5130477,-17.4263954,36.41961,3
2,0,0,0,0,2
1,37.10215,-12.3311539,7.941783,2.766025,1
4,32.6822853,19.4823647,-28.1884441,54.52889,1
2,0,0,0,0,2
2,0,0,0,0,3
5,26.7330437,38.5708923,-18.3034859,59.68812,2
2,0,0,0,0,3
